Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1125)   P(D|M,rr[2]=0.4375)   P(D|M,rr[3]=0.9769)   P(D|M,rr[4]=2.4731)   Posterior mean        P(D|M,rr[0]=0)  
1      8.82495e-07     3.84318e-06           1.52423e-08           6.54174e-13           6.25676e-24           0.124329              0               
2      1.36673e-18     1.11887e-18           4.8549e-18            1.80745e-21           1.28363e-31           0.411864              0               
3      0.00814784      0.0140352             0.000248712           3.45739e-07           9.28907e-15           0.0517798             0.057337        
4      6.77149e-06     2.9588e-05            1.81845e-08           2.80193e-14           1.44093e-29           0.123144              0               
5      0.000113093     0.000464342           3.00314e-05           8.71577e-08           5.85769e-15           0.144671              0               
6      1.15047e-17     1.08451e-18           4.79117e-17           1.30425e-18           4.99084e-26           0.485837              0               
7      0.0056163       0.00480525            5.44075e-06           1.19982e-10           5.05481e-22           0.0241613             0.053052        
8      1.25858e-09     5.45968e-09           4.30521e-11           1.08376e-15           1.30573e-26           0.125706              0               
9      0.0021445       0.00105592            1.67257e-07           1.099e-13             1.36235e-29           0.0138522             0.022355        
10     1.28698e-05     5.60551e-05           2.13933e-07           8.54747e-12           6.26376e-23           0.124277              0               
11     4.83036e-26     7.14182e-30           1.79252e-25           3.19332e-26           3.40975e-34           0.567346              0               
12     2.80358e-31     3.0126e-35            8.91183e-31           3.34562e-31           2.27578e-37           0.639124              0               
13     1.54465e-27     5.31037e-37           1.83711e-30           1.04866e-27           5.70297e-27           2.44869               0               
14     1.61187e-27     1.23436e-36           7.56071e-30           2.95955e-27           4.08028e-27           2.01405               0               
15     3.77268e-26     5.08747e-36           4.22525e-29           3.88306e-26           1.26076e-25           2.31767               0               
16     2.38155e-27     4.88874e-37           2.13139e-30           1.77971e-27           8.63073e-27           2.42326               0               
17     0.042302        0.042302              0.042302              0.042302              0.042302              1                     0.042302        
18     1.37585e-35     3.03834e-43           2.05712e-36           5.80325e-35           6.51543e-38           1.04941               0               
19     2.25483e-29     1.50408e-34           8.39394e-30           9.00632e-29           1.27699e-31           1.01972               0               
20     3.01192e-10     1.67948e-13           8.82341e-12           8.73956e-11           1.22048e-09           2.57947               0               
21     0.00805393      0.0113247             0.00942952            0.00696099            0.00300732            0.60954               0.012066        
22     0.000117709     2.97329e-05           9.93551e-05           0.00017206            0.000213496           1.57784               0               
23     6.28899e-05     2.82249e-05           7.90062e-05           0.000103341           6.43939e-05           1.1844                0               
24     3.7693e-08      1.31563e-09           1.51369e-08           4.86085e-08           9.97397e-08           1.9959                0               
25     2.15094e-12     1.67774e-15           7.73592e-13           6.32159e-12           2.30745e-12           1.42041               0               
26     9.19033e-14     1.72234e-18           1.04728e-15           2.90509e-14           3.71718e-13           2.57919               0               
27     3.68061e-38     5.98374e-44           2.85554e-38           1.3236e-37            7.30759e-42           0.963253              0               
28     5.35842e-31     1.80766e-37           3.43127e-32           2.16489e-30           1.43597e-31           1.15941               0               
29     3.32181e-26     2.54576e-29           1.1412e-25            3.10902e-26           2.53726e-32           0.60436               0               
30     6.40686e-26     1.60817e-27           2.77717e-25           7.94077e-28           5.28838e-37           0.477841              0               
31     8.68337e-16     2.03751e-15           1.75881e-15           1.98183e-19           1.08258e-30           0.287567              0               
32     5.62595e-12     6.35245e-12           1.78893e-11           3.55932e-13           1.14436e-19           0.394987              0               
33     0.00811885      0.0139166             0.000240611           3.20994e-07           7.67993e-15           0.051444              0.057337        
34     1.35903e-17     3.27452e-17           2.66704e-17           3.48142e-21           4.78431e-32           0.282451              0               
35     1.9751e-14      1.06968e-19           1.7127e-16            6.26746e-15           7.99162e-14           2.58013               0               
36     2.5889e-06      9.51813e-07           5.05861e-06           4.79324e-06           5.15467e-07           0.799331              0               
37     4.68128e-06     7.28977e-06           9.426e-06             3.6309e-06            1.2071e-07            0.469385              0               
38     2.13327e-05     1.92837e-05           3.9443e-05            3.03502e-05           4.19328e-06           0.696642              0               
39     6.54285e-11     6.65029e-13           4.41322e-11           1.62597e-10           7.86706e-11           1.42441               0               
40     1.06117e-05     3.9382e-06            1.15817e-05           1.66036e-05           1.42725e-05           1.34352               0               
41     0.000283428     8.97763e-05           0.000304835           0.000481377           0.000363208           1.33366               0               
42     1.86897e-61     1.50762e-87           1.59772e-71           1.92721e-64           8.16955e-61           2.70286               0               
43     1.27109e-25     1.95648e-28           4.67739e-25           8.78101e-26           9.89721e-32           0.571243              0               
44     2.82189e-35     4.63548e-45           1.13782e-37           8.00685e-35           4.3196e-35            1.63984               0               
45     4.65557e-23     1.78691e-24           1.97332e-22           4.43064e-24           4.01198e-32           0.487924              0               
