Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1016)   P(D|M,rr[2]=0.4184)   P(D|M,rr[3]=0.9646)   P(D|M,rr[4]=2.5154)   Posterior mean        P(D|M,rr[0]=0)  
1      2.04295e-05     7.91923e-05           6.75821e-06           2.08624e-08           6.93636e-16           0.133347              0               
2      6.90972e-21     1.53741e-20           1.37028e-20           5.33779e-25           4.5223e-37            0.263997              0               
3      0.00403298      0.00352191            5.42466e-07           4.69008e-13           1.20466e-26           0.0222037             0.0646          
4      2.88807e-24     1.95737e-27           1.20364e-23           1.15207e-25           1.19495e-34           0.445588              0               
5      0.00236413      0.00120947            2.37417e-08           4.83706e-16           1.4246e-33            0.0130005             0.041977        
6      8.96208e-18     8.44667e-19           3.63051e-17           5.64393e-19           3.60229e-26           0.441329              0               
7      3.90662e-07     1.62612e-06           1.78557e-08           5.45525e-13           4.38976e-25           0.110548              0               
8      0.0071328       0.00938014            8.34932e-06           1.48209e-10           5.27121e-21           0.0335379             0.099081        
9      3.80679e-07     1.58465e-06           1.73229e-08           4.56415e-13           3.95453e-25           0.110532              0               
10     1.87245e-21     1.07307e-22           7.76855e-21           3.77661e-24           2.36867e-34           0.435931              0               
11     2.51283e-36     2.62134e-47           8.42529e-38           1.04894e-35           8.54425e-40           1.01035               0               
12     1.53352e-38     2.45e-48              3.08664e-40           6.40409e-38           1.84004e-40           1.0167                0               
13     8.36039e-26     5.17663e-31           1.39928e-25           2.11893e-25           1.44538e-31           0.78626               0               
14     6.30568e-06     2.64811e-05           5.44439e-08           5.02807e-13           1.51102e-25           0.107612              0               
15     0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
16     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
17     4.30607e-45     3.17513e-59           3.63567e-49           4.7522e-45            1.33682e-44           2.21837               0               
18     3.71644e-05     0.000156145           2.49946e-07           1.74641e-12           3.9379e-25            0.107461              0               
19     4.05437e-13     3.22908e-13           1.35817e-12           2.50765e-14           2.58529e-21           0.385565              0               
20     1.80236e-23     2.06658e-27           5.59913e-23           1.98534e-23           3.65891e-30           0.59059               0               
21     0.00130721      0.000846882           3.48321e-08           1.50279e-15           4.79851e-34           0.0164645             0.022355        
22     2.07605e-19     3.89552e-22           8.15001e-19           5.82506e-20           8.75249e-28           0.478357              0               
23     1.86109e-06     7.7322e-06            9.96083e-08           6.78697e-12           6.07144e-22           0.111168              0               
24     2.86118e-11     1.18386e-10           2.01774e-12           1.18395e-17           8.22199e-31           0.112513              0               
25     5.11659e-09     2.15292e-08           2.36187e-12           5.09049e-20           2.81959e-37           0.106965              0               
26     9.61828e-14     4.72487e-14           3.55944e-13           1.56292e-15           1.20805e-23           0.40351               0               
27     1.00583e-09     4.1215e-09            1.11243e-10           5.24527e-15           3.74796e-26           0.115688              0               
28     4.17713e-12     1.75364e-11           4.17556e-14           1.8329e-20            3.64993e-36           0.10772               0               
29     3.21917e-26     1.63758e-28           1.35026e-25           2.79509e-28           2.09138e-38           0.440977              0               
30     5.10109e-15     1.60415e-14           5.42475e-15           1.2192e-19            1.25036e-31           0.191153              0               
31     1.44997e-24     4.27403e-26           6.04771e-24           1.12966e-26           2.3179e-36            0.438924              0               
32     2.85729e-16     1.94733e-16           1.0043e-15            3.37462e-18           5.64677e-26           0.387834              0               
33     1.15071e-19     1.85803e-21           4.15169e-19           6.72141e-20           2.90334e-25           0.518673              0               
34     0.00358641      0.00404571            1.664e-06             5.65223e-12           6.7096e-25            0.0287123             0.053052        
35     2.56991e-57     5.56605e-74           1.85865e-61           6.30236e-57           4.51214e-57           1.69548               0               
36     1.02326e-23     9.32548e-28           3.69295e-23           6.13019e-24           1.65462e-31           0.521988              0               
37     7.15422e-47     5.66977e-64           5.99442e-52           5.29521e-47           2.4811e-46            2.35932               0               
38     4.19089e-29     1.6893e-34            7.38933e-29           1.02467e-28           3.95947e-35           0.774041              0               
39     8.97301e-47     2.72381e-60           2.13779e-49           3.73867e-46           3.52043e-48           1.02968               0               
40     1.64137e-54     2.05571e-79           2.10974e-63           7.25578e-57           6.89993e-54           2.64456               0               
41     1.23601e-37     3.81858e-44           4.30834e-38           4.76947e-37           1.05886e-40           0.967529              0               
42     8.62028e-30     7.47617e-39           1.07808e-31           3.43439e-29           1.82406e-30           1.09512               0               
43     5.21156e-60     9.90049e-87           1.37957e-69           2.90859e-62           2.19021e-59           2.64411               0               
44     2.17569e-61     6.35564e-93           7.47115e-74           1.47363e-65           9.15558e-61           2.64625               0               
45     6.76782e-52     2.23533e-68           8.5486e-56            2.1074e-51            7.40546e-52           1.43899               0               
46     3.54691e-50     1.11456e-74           3.50866e-60           2.38619e-53           1.49237e-49           2.64601               0               
47     1.99154e-42     2.45213e-64           2.64666e-52           1.88436e-46           8.38061e-42           2.64624               0               
48     1.33911e-12     3.79812e-12           1.83492e-12           2.19737e-15           1.87374e-24           0.215799              0               
49     1.21413e-47     2.76261e-62           9.68409e-51           4.67789e-47           4.30419e-48           1.15212               0               
50     5.1461e-24      4.13149e-26           2.02691e-23           1.34533e-24           3.58191e-31           0.475255              0               
51     2.99677e-50     7.32049e-65           5.01022e-53           1.25729e-49           3.30573e-52           1.01884               0               
52     1.36445e-23     7.36375e-25           5.66183e-23           6.40616e-26           9.01086e-39           0.436561              0               
53     5.11092e-23     3.92899e-25           2.1421e-22            4.74671e-25           1.77171e-36           0.440854              0               
54     3.41011e-43     2.27586e-53           1.02249e-44           1.42409e-42           7.19597e-46           1.01152               0               
55     0.00131033      0.00197458            0.00258243            0.000926375           3.07179e-05           0.429675              0               
56     2.86253e-07     3.5841e-10            2.09328e-08           1.79706e-07           1.00361e-06           2.3638                0               
57     0.000113435     0.000107406           0.000206774           0.000141402           2.1773e-05            0.636039              0               
58     0.015273        0.0394775             0.010635              0.00139712            2.16062e-05           0.161465              0.061197        
59     0.0355533       0.0777177             0.0378187             0.0123857             0.00106527            0.269663              0.099081        
60     4.12911e-08     3.08351e-09           3.22211e-08           7.60914e-08           6.23649e-08           1.47769               0               
61     0.000263396     0.000212115           0.000473745           0.000371212           5.13499e-05           0.671053              0               
62     1.49947e-51     8.91467e-73           7.1856e-60            8.15251e-54           6.30192e-51           2.64417               0               
63     2.73927e-41     9.82421e-54           2.14552e-44           8.48269e-41           3.04253e-41           1.4453                0               
64     1.8215e-19      2.16237e-20           7.4454e-19            3.60525e-22           4.5527e-33            0.431063              0               
65     2.36882e-08     7.95433e-08           2.00515e-08           8.98685e-11           4.84094e-18           0.174783              0               
66     3.06902e-47     7.01555e-59           6.53453e-49           1.28432e-46           6.51037e-50           1.01271               0               
67     2.78852e-13     9.94375e-13           1.79053e-13           3.50089e-17           6.53752e-28           0.157807              0               
68     2.16767e-49     2.98493e-71           1.28711e-56           1.36908e-50           8.98504e-49           2.62179               0               
69     9.11009e-33     4.16885e-36           3.80767e-32           2.56107e-34           8.79464e-45           0.443997              0               
70     0.00234558      0.00113143            1.80488e-08           2.57545e-16           2.77917e-34           0.0122575             0.041977        
71     9.37693e-06     3.93324e-05           1.2752e-07            4.21529e-12           2.09325e-22           0.108005              0               
72     3.65021e-14     1.43397e-13           1.02108e-14           8.51795e-20           2.27985e-32           0.129082              0               
73     1.8283e-29      2.61027e-33           7.31141e-29           3.82151e-30           2.02862e-38           0.468723              0               
74     3.09776e-18     9.55493e-20           1.28701e-17           7.03417e-20           1.74976e-29           0.440852              0               
75     0.00459767      0.00288697            1.27509e-07           1.3373e-14            5.40453e-30           0.0159581             0.079066        
76     6.56451e-20     7.64935e-22           2.67266e-19           8.21637e-21           4.35399e-28           0.456362              0               
77     2.83129e-46     5.67267e-62           1.66618e-49           1.19058e-45           7.12442e-49           1.01569               0               
78     6.11478e-20     6.44513e-21           2.46296e-19           4.57977e-21           5.04083e-28           0.442074              0               
79     5.68686e-23     1.19776e-25           2.24471e-22           1.47235e-23           2.80483e-31           0.475379              0               
80     1.20032e-16     1.6814e-16            3.3678e-16            1.96245e-19           9.67552e-30           0.329482              0               
81     2.08687e-52     1.52881e-81           1.70928e-63           1.87434e-55           8.78005e-52           2.64593               0               
82     1.27706e-32     7.81103e-39           1.33024e-32           4.04385e-32           2.75849e-38           0.872563              0               
83     1.17846e-23     6.62258e-25           4.89139e-23           1.55181e-26           3.64369e-39           0.435924              0               
84     8.02939e-23     1.25734e-25           1.88864e-22           1.489e-22             2.13112e-27           0.693294              0               
85     7.03733e-07     2.26444e-09           9.4936e-08            5.30453e-07           2.33379e-06           2.28138               0               
86     7.91482e-67     4.82249e-103          5.48097e-82           4.50738e-72           3.3307e-66            2.64627               0               
87     1.23958e-65     1.50686e-106          9.95594e-83           1.42691e-71           5.21638e-65           2.64628               0               
88     1.23406e-58     7.72833e-83           5.10356e-66           2.43308e-59           4.94987e-58           2.56984               0               
89     0.00349821      0.00118564            0.00353921            0.00485996            0.00513632            1.37277               0               
90     0.00148665      0.000296399           0.0012625             0.00224438            0.00245283            1.49548               0               
91     0.00151659      0.000283527           0.00127306            0.00224972            0.0025758             1.51831               0               
92     6.08623e-52     4.53305e-74           4.93951e-59           1.07899e-52           2.4533e-51            2.57754               0               
93     3.11216e-24     8.44479e-29           8.01103e-24           5.08544e-24           1.33163e-30           0.663311              0               
94     2.93118e-46     2.97121e-59           6.68154e-49           1.2129e-45            1.99281e-47           1.04084               0               
95     1.00571e-34     3.55484e-40           3.33164e-34           9.00573e-35           1.01551e-41           0.562463              0               
96     1.38263e-50     4.87298e-66           4.48459e-54           5.72388e-50           9.40454e-52           1.04112               0               
97     8.37975e-10     2.84586e-09           6.80237e-10           2.59171e-13           7.71658e-23           0.171282              0               
98     4.15e-51        2.72877e-69           8.49684e-56           1.17818e-50           5.68215e-51           1.54561               0               
99     0.00398828      0.00333393            4.3309e-07            2.79726e-13           3.16175e-27           0.0212521             0.0646          
100    1.59986e-55     5.97379e-73           9.2052e-60            5.20293e-55           1.52951e-55           1.38543               0               
101    6.58719e-35     1.77045e-39           2.62514e-34           1.46858e-35           3.95639e-44           0.470634              0               
102    0.00516743      0.0123386             0.000238005           2.80784e-07           2.36407e-15           0.0655029             0.04404         
103    2.73398e-31     9.58488e-37           8.33998e-31           3.16513e-31           2.75345e-39           0.59827               0               
104    1.38295e-19     5.94004e-21           5.74171e-19           1.8586e-21            3.74057e-31           0.438628              0               
105    2.46181e-08     1.0341e-07            1.8719e-10            4.54547e-16           2.80615e-29           0.107531              0               
106    0.00579081      0.0123244             0.000107437           3.60616e-08           1.96703e-17           0.0560205             0.057337        
107    1.57161e-09     6.52678e-09           8.68568e-11           1.30295e-15           4.50432e-28           0.111305              0               
108    5.59794e-05     0.000231847           3.72428e-06           9.42548e-10           5.20732e-19           0.112201              0               
