Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1036)   P(D|M,rr[2]=0.4219)   P(D|M,rr[3]=0.9669)   P(D|M,rr[4]=2.5077)   Posterior mean        P(D|M,rr[0]=0)  
1      1.99921e-05     7.82802e-05           5.96842e-06           1.6298e-08            4.83894e-16           0.133052              0               
2      1.52799e-21     3.82694e-21           2.61331e-21           1.04e-25              1.96924e-37           0.245242              0               
3      0.00403712      0.00313258            4.00041e-07           3.25056e-13           1.14772e-26           0.0200985             0.0646          
4      2.24455e-23     8.47511e-25           9.3573e-23            1.85103e-25           1.48339e-34           0.44267               0               
5      0.00238871      0.00104694            1.59987e-08           2.9617e-16            1.49623e-33           0.0113473             0.041977        
6      1.35226e-17     1.53669e-18           5.47651e-17           6.94537e-19           4.10363e-26           0.442506              0               
7      3.94396e-07     1.64739e-06           1.49549e-08           4.0452e-13            3.73956e-25           0.112136              0               
8      0.00707951      0.00853946            6.60543e-06           1.12442e-10           4.81332e-21           0.0313258             0.099081        
9      5.11135e-07     2.13528e-06           1.9113e-08            4.23269e-13           3.87281e-25           0.112094              0               
10     1.59478e-21     1.36256e-22           6.58279e-21           2.79923e-24           2.22415e-34           0.437991              0               
11     1.40257e-35     4.26351e-45           1.60822e-36           5.75072e-35           1.68608e-39           1.00325               0               
12     9.50732e-37     2.66687e-45           5.83296e-38           3.94585e-36           3.06977e-39           1.01171               0               
13     4.03287e-25     3.49547e-29           1.11575e-24           5.84032e-25           2.10078e-31           0.641858              0               
14     8.2897e-06      3.48754e-05           6.496e-08             5.56478e-13           1.76872e-25           0.109742              0               
15     0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
16     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
17     1.56192e-45     1.73028e-60           5.51474e-50           1.17468e-45           5.40863e-45           2.35269               0               
18     4.61223e-05     0.000194149           2.51967e-07           1.51765e-12           3.89975e-25           0.109553              0               
19     2.72795e-13     2.26766e-13           9.07314e-13           1.57268e-14           1.50992e-21           0.386252              0               
20     3.63687e-24     2.15364e-28           8.78824e-24           6.54062e-24           4.2675e-30            0.68958               0               
21     0.00131553      0.000740514           2.36468e-08           8.34182e-16           4.74985e-34           0.0145746             0.022355        
22     1.68991e-18     9.47604e-21           6.87472e-18           2.38625e-19           1.62465e-27           0.463345              0               
23     2.27578e-06     9.49534e-06           9.68678e-08           5.63042e-12           5.65207e-22           0.112506              0               
24     3.794e-11       1.57784e-10           2.12967e-12           1.15781e-17           9.28228e-31           0.113585              0               
25     3.19921e-09     1.34831e-08           1.27916e-12           3.06738e-20           3.26614e-37           0.10915               0               
26     1.19424e-13     6.84828e-14           4.33114e-13           1.76263e-15           1.52962e-23           0.400926              0               
27     6.77584e-10     2.79393e-09           6.20256e-11           2.86205e-15           2.75154e-26           0.116404              0               
28     3.90236e-13     1.63671e-12           8.09863e-15           5.48587e-21           5.23302e-36           0.11077               0               
29     8.89726e-27     1.84967e-29           3.73652e-26           1.17445e-28           2.38845e-38           0.446185              0               
30     1.08978e-14     3.79947e-14           7.93825e-15           1.39265e-19           1.24959e-31           0.167091              0               
31     1.56932e-24     5.47405e-26           6.54549e-24           1.4291e-26            3.5947e-36            0.443017              0               
32     1.13437e-15     2.70436e-16           4.48635e-15           2.44748e-17           2.94425e-25           0.428519              0               
33     7.04518e-20     1.49155e-21           2.61951e-19           3.35058e-20           1.25706e-25           0.507666              0               
34     0.00357043      0.00364642            1.26048e-06           3.88763e-12           5.7907e-25            0.0264768             0.053052        
35     1.57197e-57     3.70195e-74           1.15714e-61           3.91825e-57           2.70735e-57           1.68223               0               
36     1.24789e-23     1.66204e-27           4.64858e-23           6.10996e-24           1.59277e-31           0.511252              0               
37     1.48544e-46     2.01017e-63           1.54386e-51           1.1348e-46            5.1262e-46            2.34813               0               
38     9.89139e-30     2.3889e-35            1.39908e-29           2.77005e-29           2.07693e-35           0.826113              0               
39     3.48597e-44     3.98682e-57           1.27911e-46           1.46203e-43           5.98896e-46           1.02495               0               
40     1.63646e-54     4.22673e-78           6.67962e-63           1.00458e-56           6.88748e-54           2.64005               0               
41     1.09905e-38     2.73539e-46           1.42386e-39           4.48689e-38           3.1358e-41            1.00228               0               
42     6.27983e-30     7.28716e-39           8.78564e-32           2.51156e-29           1.26543e-30           1.09454               0               
43     7.93526e-61     5.76486e-88           1.05049e-70           2.33961e-63           3.3423e-60            2.64128               0               
44     1.42005e-60     7.35006e-91           4.4697e-72            5.09298e-64           5.98488e-60           2.64227               0               
45     1.83729e-51     1.00338e-67           2.75241e-55           5.72112e-51           2.02261e-51           1.44286               0               
46     1.13417e-50     3.76876e-77           1.13155e-61           3.06183e-54           4.78013e-50           2.64231               0               
47     2.00607e-42     3.17483e-64           3.05322e-52           2.09094e-46           8.45518e-42           2.64237               0               
48     9.46366e-10     3.64987e-09           3.38828e-10           1.41961e-13           4.32481e-23           0.137643              0               
49     4.81128e-45     1.47795e-58           1.04917e-47           2.0049e-44            2.19631e-46           1.03612               0               
50     1.25411e-21     1.57719e-23           5.06713e-21           2.03053e-22           1.43041e-29           0.465611              0               
51     6.14885e-51     3.57135e-66           3.8722e-54            2.56464e-50           2.66545e-52           1.03544               0               
52     1.50282e-21     5.14009e-22           5.81874e-21           1.51373e-24           3.56553e-38           0.417469              0               
53     3.29672e-21     1.94358e-22           1.36937e-20           7.33671e-24           5.71954e-36           0.440163              0               
54     4.98153e-43     1.56236e-52           2.30374e-44           2.07562e-42           1.00867e-45           1.01331               0               
55     0.000748659     0.000823618           0.00145404            0.000823779           5.40974e-05           0.5446                0               
56     1.4757e-07      1.4194e-10            8.35723e-09           7.645e-08             5.37047e-07           2.41275               0               
57     0.000156119     0.000108848           0.000256083           0.000235924           5.71733e-05           0.785924              0               
58     0.0184958       0.0444496             0.0168839             0.00341088            6.18759e-05           0.205169              0.061197        
59     0.0416217       0.0829717             0.0486216             0.0202648             0.0022804             0.326854              0.099081        
60     5.77685e-08     2.70935e-09           3.14577e-08           9.04649e-08           1.18857e-07           1.72705               0               
61     0.000107059     8.00105e-05           0.000183027           0.000158004           3.02018e-05           0.733263              0               
62     3.24252e-51     1.71636e-70           2.2029e-58            7.40367e-53           1.35929e-50           2.63362               0               
63     3.85698e-42     9.92401e-55           3.66602e-45           1.24183e-41           3.83488e-42           1.40169               0               
64     9.83202e-19     5.66554e-19           3.57684e-18           7.10651e-22           4.56359e-33           0.398792              0               
65     2.26435e-08     7.81179e-08           1.72549e-08           6.751e-11             3.23964e-18           0.170405              0               
66     7.25911e-50     2.54635e-63           1.14702e-52           2.80827e-49           2.50236e-50           1.1514                0               
67     2.72107e-13     1.00288e-12           1.44003e-13           2.44397e-17           5.24325e-28           0.151254              0               
68     6.80856e-50     4.70077e-75           8.22412e-59           6.94087e-52           2.86281e-49           2.63848               0               
69     1.1779e-32      7.22792e-36           4.93581e-32           2.81837e-34           9.73309e-45           0.447763              0               
70     0.00237164      0.000974983           1.19811e-08           1.5319e-16            2.7606e-34            0.0106434             0.041977        
71     9.01007e-06     3.78717e-05           1.04916e-07           3.27969e-12           1.91843e-22           0.110045              0               
72     4.13542e-14     1.66114e-13           8.19006e-15           6.3834e-20            2.12291e-32           0.124879              0               
73     2.31223e-27     3.11918e-30           9.65225e-27           9.04581e-29           5.88634e-38           0.449775              0               
74     2.62297e-18     1.10242e-19           1.08949e-17           5.04081e-20           1.51952e-29           0.443825              0               
