Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1006)   P(D|M,rr[2]=0.4166)   P(D|M,rr[3]=0.9634)   P(D|M,rr[4]=2.5194)   Posterior mean        P(D|M,rr[0]=0)  
1      1.95431e-05     7.67312e-05           5.59467e-06           1.30703e-08           2.57014e-16           0.128758              0               
2      2.04653e-26     5.75725e-29           8.56221e-26           5.44585e-28           1.05557e-37           0.442208              0               
3      0.00402734      0.00319513            3.72189e-07           2.6604e-13            1.05783e-26           0.01997               0.0646          
4      2.33084e-23     2.56433e-25           9.77302e-23           2.16062e-25           1.43527e-34           0.439191              0               
5      0.0023784       0.00107132            1.4333e-08            2.15191e-16           1.56396e-33           0.0113333             0.041977        
6      1.1263e-17      1.19798e-18           4.56631e-17           5.92072e-19           3.92137e-26           0.437577              0               
7      5.65073e-07     2.36073e-06           2.00391e-08           4.37261e-13           3.03462e-25           0.108803              0               
8      0.00707634      0.00868398            6.30627e-06           9.89758e-11           4.49615e-21           0.030968              0.099081        
9      7.22202e-07     3.01483e-06           2.79441e-08           5.3152e-13            3.79783e-25           0.109058              0               
10     1.26789e-21     9.56983e-23           5.24373e-21           2.43301e-24           2.34415e-34           0.433093              0               
11     1.2826e-35      9.61814e-46           1.09264e-36           5.29441e-35           1.75222e-39           1.00312               0               
12     1.62599e-36     3.46108e-45           9.57093e-38           6.75021e-36           4.69479e-39           1.00779               0               
13     9.51281e-25     1.53525e-28           3.19818e-24           8.09601e-25           1.43972e-31           0.555116              0               
14     8.34681e-06     3.51057e-05           6.10683e-08           4.51699e-13           1.45856e-25           0.106579              0               
15     0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
16     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
17     5.81565e-47     2.23844e-62           1.89635e-51           4.00218e-47           2.05001e-46           2.38596               0               
18     4.65126e-05     0.000195731           2.3609e-07            1.21635e-12           3.1918e-25            0.106402              0               
19     1.82843e-13     1.51539e-13           6.09463e-13           9.34898e-15           7.04825e-22           0.380317              0               
20     1.28252e-23     1.15564e-27           3.78831e-23           1.61507e-23           3.4976e-30            0.610925              0               
21     0.00131062      0.000755856           2.09515e-08           5.34583e-16           3.537e-34             0.0145115             0.022355        
22     6.29599e-19     8.90667e-22           2.50699e-18           1.44745e-19           1.35808e-27           0.470107              0               
23     2.26531e-06     9.45021e-06           9.39774e-08           5.12799e-12           5.40443e-22           0.109279              0               
24     2.76326e-11     1.1481e-10            1.61196e-12           8.90334e-18           1.02294e-30           0.110609              0               
25     6.77079e-09     2.85242e-08           2.50069e-12           5.0085e-20            5.0778e-37            0.106031              0               
26     1.2842e-13      6.81852e-14           4.71034e-13           1.83876e-15           1.57619e-23           0.398811              0               
27     1.3139e-09      5.41864e-09           1.17087e-10           4.19644e-15           2.86637e-26           0.113041              0               
28     6.46553e-11     2.72142e-10           2.63766e-13           4.15775e-20           6.05436e-36           0.106324              0               
29     1.98165e-26     1.64992e-28           8.32133e-26           1.12681e-28           2.53912e-38           0.438912              0               
30     6.15096e-15     1.81243e-14           7.79079e-15           1.4975e-19            1.49111e-31           0.206052              0               
31     3.0086e-26      1.55233e-28           1.25359e-25           1.24433e-27           5.59756e-36           0.444039              0               
32     3.6148e-16      1.95507e-17           1.48644e-15           1.69966e-17           2.91982e-25           0.440948              0               
33     1.04159e-19     2.13883e-21           3.90981e-19           4.57246e-20           1.49323e-25           0.497179              0               
34     0.0035654       0.00371005            1.17428e-06           3.08148e-12           4.6978e-25            0.0262144             0.053052        
35     8.30743e-58     1.06223e-74           4.43158e-62           1.69391e-57           1.80613e-57           1.86046               0               
36     9.92099e-24     1.04416e-27           3.65825e-23           5.21553e-24           1.45252e-31           0.510646              0               
37     5.38043e-46     3.07942e-62           1.68794e-50           7.63217e-46           1.50365e-45           2.10186               0               
38     1.08489e-29     3.68096e-35           1.5208e-29            3.05005e-29           3.35207e-35           0.823096              0               
39     7.46775e-44     1.5293e-57            1.83914e-46           3.1376e-43            6.86887e-46           1.01796               0               
40     1.78134e-55     3.56957e-80           1.14097e-64           2.60814e-58           7.50252e-55           2.65312               0               
41     1.01909e-38     2.04825e-46           1.26759e-39           4.16363e-38           3.22756e-41           0.998944              0               
42     2.97588e-33     1.19286e-43           9.54922e-36           9.2202e-33            3.30819e-33           1.44673               0               
43     3.42694e-60     1.51435e-86           7.4278e-70            1.19328e-62           1.44264e-59           2.65233               0               
44     4.5958e-60      1.21511e-89           3.47596e-71           2.49648e-63           1.93605e-59           2.65348               0               
45     8.8404e-52      2.23947e-68           9.09939e-56           2.32256e-51           1.40199e-51           1.63163               0               
46     4.85746e-51     8.01342e-78           3.11641e-62           6.58026e-55           2.04648e-50           2.65363               0               
47     3.16091e-42     1.28776e-62           2.89163e-51           9.94714e-46           1.33165e-41           2.65356               0               
48     1.26478e-09     4.8597e-09            4.68876e-10           1.73756e-13           4.35248e-23           0.135313              0               
49     7.23603e-45     4.02769e-59           8.37295e-48           3.01034e-44           3.75051e-46           1.03472               0               
50     2.62525e-23     1.28406e-26           9.0805e-23            1.97889e-23           7.43541e-30           0.541794              0               
51     7.09149e-50     1.79258e-64           1.35903e-52           2.98013e-49           6.29761e-52           1.01791               0               
52     1.37806e-21     4.53646e-22           5.35127e-21           1.12414e-24           2.10687e-38           0.412902              0               
53     4.01588e-21     2.19879e-22           1.66914e-20           8.39873e-24           7.73099e-36           0.434754              0               
54     1.91452e-42     1.16281e-52           5.63107e-44           8.00726e-42           2.68789e-45           1.01124               0               
55     0.000763068     0.000811233           0.00148336            0.000862275           5.80841e-05           0.549302              0               
56     1.46143e-07     1.25066e-10           7.76338e-09           7.34236e-08           5.34417e-07           2.4298                0               
57     0.000157665     0.00010615            0.000256986           0.0002415             5.9637e-05            0.793842              0               
