Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1201)   P(D|M,rr[2]=0.4503)   P(D|M,rr[3]=0.9847)   P(D|M,rr[4]=2.4449)   Posterior mean        P(D|M,rr[0]=0)  
1      2.21553e-10     7.0246e-10            3.02902e-10           5.41103e-12           1.10125e-17           0.255111              0               
2      2.91428e-62     3.82789e-86           8.90714e-71           4.18138e-64           1.32538e-61           2.78328               0               
3      6.13794e-39     4.58979e-46           9.25163e-40           2.70641e-38           1.34504e-41           1.10382               0               
4      7.91582e-41     1.38188e-54           2.71682e-43           3.60835e-40           3.12401e-44           1.12285               0               
5      2.07082e-19     2.57009e-21           8.73334e-19           6.88488e-20           6.30584e-27           0.556968              0               
6      1.12498e-59     6.05467e-81           8.35514e-67           7.8336e-61            5.05408e-59           2.7631                0               
7      4.59738e-32     9.65715e-39           2.02424e-32           1.89497e-31           3.64047e-36           1.06436               0               
8      1.24944e-47     3.45577e-61           4.07489e-50           5.69047e-47           5.70096e-50           1.12439               0               
9      1.16936e-55     4.2822e-83            4.92071e-66           1.80395e-58           5.33309e-55           2.78795               0               
10     5.21694e-62     7.07737e-94           1.01355e-75           4.51077e-67           2.38008e-61           2.78851               0               
11     8.68138e-32     2.6661e-36            2.20943e-31           1.75118e-31           7.89906e-38           0.783094              0               
12     1.13571e-07     4.86732e-07           3.13668e-08           3.80728e-11           4.89469e-19           0.159848              0               
13     5.13606e-36     4.20089e-44           3.55932e-37           2.3049e-35            2.68755e-38           1.11581               0               
14     1.01243e-32     3.2289e-37            2.81771e-32           1.80117e-32           1.63951e-39           0.751279              0               
15     4.96694e-16     1.58142e-16           2.04941e-15           5.84733e-17           2.9311e-23            0.503017              0               
16     3.14448e-29     1.9712e-32            1.22961e-28           2.0478e-29            1.01222e-36           0.600533              0               
17     7.56663e-46     7.68824e-60           2.73625e-49           2.73208e-45           7.19714e-46           1.47032               0               
18     2.51384e-08     1.03615e-07           1.10648e-08           7.00842e-12           2.98838e-21           0.173371              0               
19     6.12222e-28     1.76456e-32           1.00481e-27           1.78825e-27           2.38877e-32           0.903869              0               
20     2.86923e-05     0.000129983           9.17748e-07           1.10887e-10           6.4806e-21            0.139619              0               
21     1.01228e-31     1.19349e-39           3.36566e-33           4.46535e-31           1.19262e-32           1.16172               0               
22     4.44564e-27     9.2562e-33            3.48872e-27           1.67931e-26           1.30716e-31           1.01831               0               
23     2.16114e-39     1.50123e-48           1.34053e-40           9.72368e-39           1.87129e-42           1.11519               0               
24     2.16829e-19     9.41096e-22           9.21583e-19           6.66976e-20           6.44376e-27           0.554311              0               
25     1.56291e-39     8.88611e-48           9.66057e-41           7.02973e-39           3.99809e-42           1.11583               0               
26     2.70424e-39     1.59013e-47           4.41848e-40           1.18952e-38           2.62771e-43           1.10136               0               
27     2.37028e-06     1.08097e-05           4.03246e-09           9.44808e-15           1.09766e-27           0.137118              0               
28     4.42828e-10     2.01304e-09           7.2387e-12            2.65114e-17           1.27313e-31           0.138327              0               
29     8.52305e-40     4.27462e-50           1.10982e-41           3.85967e-39           1.76358e-41           1.12897               0               
30     8.13379e-16     3.18734e-15           5.23432e-16           4.95031e-20           4.00168e-32           0.190111              0               
31     0.0105805       0.0155887             0.000444362           1.50617e-06           4.34082e-13           0.0489988             0.057337        
32     0.0105805       0.0155887             0.000444362           1.50617e-06           4.34082e-13           0.0489988             0.057337        
33     0.00304571      0.0013261             5.89077e-07           2.60751e-12           2.75544e-26           0.0130944             0.022355        
34     0.0150469       0.0128865             5.49145e-05           1.27948e-08           2.57698e-17           0.0261247             0.099081        
35     7.72445e-13     7.92804e-13           2.64097e-12           9.02887e-14           1.29434e-19           0.444465              0               
36     2.26037e-17     2.83649e-17           7.47138e-17           4.45437e-20           6.26849e-31           0.410247              0               
37     1.78021e-14     3.35307e-14           4.76486e-14           3.77321e-17           1.68203e-27           0.358375              0               
38     0.0150469       0.0128865             5.49145e-05           1.27948e-08           2.57698e-17           0.0261247             0.099081        
39     0.0105805       0.0155887             0.000444362           1.50617e-06           4.34082e-13           0.0489988             0.057337        
40     0.00901584      0.00225593            2.63809e-07           3.60409e-13           2.85359e-26           0.00751596            0.069147        
41     1.30933e-27     1.24495e-29           5.85237e-27           1.08632e-28           9.31336e-37           0.523869              0               
