Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0938)   P(D|M,rr[2]=0.4038)   P(D|M,rr[3]=0.9547)   P(D|M,rr[4]=2.5477)   Posterior mean        P(D|M,rr[0]=0)  
1      0.00784754      0.0150326             0.000188714           9.43061e-08           1.15256e-16           0.0473551             0.057337        
2      4.50786e-37     8.73225e-43           8.28736e-37           1.12168e-36           1.69694e-43           0.779452              0               
3      0.00784754      0.0150326             0.000188714           9.43061e-08           1.15256e-16           0.0473551             0.057337        
4      3.4779e-23      2.543e-24             1.47426e-22           5.09812e-25           8.79476e-35           0.433138              0               
5      0.00547477      0.00540825            2.9859e-06            1.12799e-11           5.93461e-25           0.0232223             0.055941        
6      0.00180936      0.000330241           3.36595e-10           2.86141e-20           1.47045e-44           0.00428047            0.022951        
7      1.25318e-30     4.49134e-36           6.60421e-31           4.76147e-30           2.56408e-34           0.960132              0               
8      8.78137e-14     3.65515e-13           1.44297e-14           1.38548e-19           7.79613e-34           0.114206              0               
9      0.001843        0.00028916            0.00126734            0.00261098            0.00380664            1.72677               0               
10     0.00214888      0.000605606           0.00203897            0.00319916            0.00345383            1.48143               0               
11     0.00244231      0.000898587           0.00262253            0.00354254            0.00350351            1.37689               0               
12     0.00244231      0.000898587           0.00262253            0.00354254            0.00350351            1.37689               0               
13     0.00214888      0.000605606           0.00203897            0.00319916            0.00345383            1.48143               0               
14     0.00416652      0.00180698            0.00486564            0.00603315            0.00532157            1.28715               0               
15     4.76377e-60     8.15966e-83           3.54464e-66           8.69158e-60           1.19199e-59           2.02918               0               
16     1.06562e-44     3.88515e-51           2.71621e-44           1.89441e-44           1.64063e-52           0.681604              0               
17     0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
18     0.0646          0.0646                0.0646                0.0646                0.0646                1                     0.0646          
