Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0973)   P(D|M,rr[2]=0.4105)   P(D|M,rr[3]=0.9592)   P(D|M,rr[4]=2.5329)   Posterior mean        P(D|M,rr[0]=0)  
1      0.00774679      0.0141695             0.000165445           8.09176e-08           1.07854e-16           0.0467026             0.057337        
2      2.76226e-38     3.49529e-45           2.37795e-38           9.59863e-38           3.87069e-44           0.921666              0               
3      0.00774679      0.0141695             0.000165445           8.09176e-08           1.07854e-16           0.0467026             0.057337        
4      1.78961e-24     2.75152e-26           7.64561e-24           8.62629e-26           4.41073e-35           0.450344              0               
5      0.00545829      0.00487898            2.38166e-06           8.64917e-12           4.80043e-25           0.0217959             0.055941        
6      0.00183987      0.000270495           2.11671e-10           1.59813e-20           7.09142e-45           0.00357752            0.022951        
7      4.79118e-29     4.07184e-34           3.53149e-29           1.72415e-28           5.0947e-33            0.938688              0               
8      1.02292e-13     4.30435e-13           1.30811e-14           1.09003e-19           5.30215e-34           0.115517              0               
9      0.00190566      0.000322472           0.00137467            0.00274098            0.00382441            1.6939                0               
10     0.00219681      0.000667832           0.00215966            0.00327378            0.00342366            1.45254               0               
11     0.00248737      0.000985246           0.00274064            0.00357987            0.00347898            1.35353               0               
12     0.00248737      0.000985246           0.00274064            0.00357987            0.00347898            1.35353               0               
13     0.00219681      0.000667832           0.00215966            0.00327378            0.00342366            1.45254               0               
14     0.00422425      0.00197471            0.00504704            0.00604705            0.00524668            1.26378               0               
15     4.16644e-59     7.70481e-80           3.02862e-64           1.49292e-58           3.13564e-59           1.33586               0               
16     2.20151e-42     1.12525e-47           8.36798e-42           1.1773e-42            1.15623e-51           0.5183                0               
17     0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
18     0.0646          0.0646                0.0646                0.0646                0.0646                1                     0.0646          
19     0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
20     0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
21     0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
22     6.73942e-06     2.68271e-05           2.38933e-06           4.25556e-09           2.648e-17             0.133397              0               
23     0.00590819      0.00392376            6.31724e-07           4.23874e-13           8.77565e-28           0.0161715             0.0646          
24     4.97486e-06     2.15673e-05           2.64892e-09           1.62101e-16           4.19539e-35           0.105548              0               
25     5.74354e-16     1.99083e-16           2.28039e-15           1.08079e-17           8.94592e-27           0.420381              0               
26     2.10321e-17     3.5902e-18            8.70491e-17           5.51758e-19           3.23628e-27           0.43517               0               
27     1.74537e-33     3.25214e-39           1.28354e-33           6.28393e-33           1.07194e-37           0.938904              0               
28     3.02522e-15     1.22668e-15           1.18264e-14           6.36205e-17           2.59658e-25           0.416076              0               
29     1.61067e-65     4.5552e-96            3.15553e-77           8.13099e-69           6.98271e-65           2.74539               0               
30     0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
31     5.60281e-15     1.50847e-15           2.21113e-14           6.72917e-16           8.61154e-23           0.440334              0               
32     9.11478e-52     3.85722e-69           9.74295e-56           3.8852e-51            6.66859e-53           1.06854               0               
