Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0913)   P(D|M,rr[2]=0.3990)   P(D|M,rr[3]=0.9513)   P(D|M,rr[4]=2.5584)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0116882       0.0134737             1.8857e-05            2.55693e-10           1.20652e-22           0.0264785             0.099081        
2      0.00802983      0.00508372            5.58703e-07           7.49848e-14           7.65672e-32           0.0144607             0.079066        
3      6.573e-43       5.63582e-55           7.73236e-45           2.87158e-42           4.17333e-47           1.0402                0               
4      3.61135e-41     3.89869e-51           1.17675e-41           1.46431e-40           5.98811e-49           0.996808              0               
5      1.09704e-22     2.11759e-25           4.31896e-22           4.84616e-23           3.5601e-31            0.497809              0               
6      0.00870112      0.0160681             0.000226312           1.17721e-07           6.39252e-17           0.0447573             0.057337        
7      5.00545e-15     6.77617e-15           1.51386e-14           1.19925e-17           5.95047e-29           0.333164              0               
8      0.00145412      0.0014454             9.08324e-07           1.71034e-12           5.98773e-29           0.0227554             0.012937        
9      0.0019695       0.00394376            9.15839e-05           1.08973e-07           3.93181e-16           0.0503669             0.012066        
10     0.00870112      0.0160681             0.000226312           1.17721e-07           6.39252e-17           0.0447573             0.057337        
11     6.0942e-08      2.66863e-07           9.82819e-11           7.65664e-18           2.00507e-35           0.100133              0               
12     1.42714e-07     6.14688e-07           1.04824e-08           3.09639e-13           2.64181e-26           0.105659              0               
13     3.27737e-05     0.00014318            3.88169e-07           2.48186e-12           1.07868e-26           0.10092               0               
14     2.63187e-17     3.17205e-17           8.35676e-17           3.21609e-21           9.14868e-37           0.344274              0               
15     3.16723e-09     1.38459e-08           2.84119e-11           6.52763e-18           4.06729e-35           0.100699              0               
16     7.33672e-21     5.96646e-21           2.61703e-20           2.38735e-24           5.86228e-39           0.374455              0               
17     3.24604e-21     2.59676e-21           1.16227e-20           3.18323e-26           3.66618e-46           0.375431              0               
18     1.32955e-08     5.81373e-08           1.04669e-10           6.14942e-17           2.32244e-34           0.100614              0               
19     2.97327e-23     9.44619e-27           9.7992e-23            3.2245e-23            8.89202e-31           0.586678              0               
20     1.87023e-14     3.96175e-14           4.22991e-14           1.01731e-17           3.97365e-30           0.274097              0               
21     8.95784e-17     2.19208e-16           1.73193e-16           4.45164e-21           1.64994e-36           0.248739              0               
22     7.47451e-21     8.21245e-23           3.24112e-20           2.49357e-22           3.66115e-33           0.440726              0               
23     1.91964e-48     3.81061e-64           1.81602e-51           8.40699e-48           3.33095e-52           1.04174               0               
24     4.58247e-44     1.62297e-55           1.16555e-45           1.99573e-43           1.12638e-49           1.03829               0               
25     1.63912e-29     9.38653e-36           1.67954e-29           5.50075e-29           8.01957e-36           0.900322              0               
26     1.67056e-15     1.13408e-16           6.14891e-15           1.05571e-15           2.94579e-21           0.518998              0               
27     8.12688e-42     6.42848e-56           8.19505e-45           3.55637e-41           2.85245e-44           1.04307               0               
28     3.47902e-49     9.18429e-66           1.04271e-52           1.52321e-48           7.02909e-52           1.04257               0               
29     3.25948e-63     1.81153e-86           3.64386e-69           1.2398e-62            1.88039e-63           1.27358               0               
30     1.86525e-33     4.90105e-38           8.0206e-33            1.50254e-34           1.03919e-45           0.448085              0               
31     3.17674e-23     1.77292e-24           1.36003e-22           1.38356e-24           1.05673e-34           0.438685              0               
32     2.59203e-39     1.67224e-46           8.17653e-39           3.17805e-39           3.42053e-49           0.606253              0               
33     3.04365e-10     1.33074e-09           2.55213e-12           2.82367e-19           2.01042e-39           0.100654              0               
34     0.00407912      0.00189321            6.10091e-08           8.02851e-16           4.68959e-37           0.0105974             0.041977        
35     0.00803772      0.00796013            5.44453e-06           1.77761e-11           6.05233e-26           0.0226772             0.071586        
36     8.22823e-10     3.59642e-09           8.02057e-12           2.74143e-18           9.99266e-35           0.100758              0               
37     3.48941e-09     1.5276e-08            9.63649e-12           3.99543e-19           1.52114e-37           0.100221              0               
38     0.00223542      0.00128446            8.89651e-08           3.71135e-15           7.97955e-36           0.0131219             0.022355        
39     0.00407912      0.00189321            6.10091e-08           8.02851e-16           4.68959e-37           0.0105974             0.041977        
40     1.32835e-06     5.22818e-06           5.88745e-07           2.04096e-09           3.93456e-17           0.134431              0               
41     2.04228e-62     1.90392e-81           1.51659e-67           4.80488e-62           4.14147e-62           1.85655               0               
42     0.00649893      0.002153              2.58931e-08           1.63556e-16           1.05107e-35           0.00756365            0.069147        
43     0.00407912      0.00189321            6.10091e-08           8.02851e-16           4.68959e-37           0.0105974             0.041977        
44     5.60304e-67     2.5309e-96            3.94196e-76           1.07282e-67           2.34718e-66           2.72488               0               
45     3.5259e-49      2.93932e-63           1.07667e-51           1.54345e-48           2.53545e-53           1.04141               0               
46     5.19631e-15     8.32887e-15           1.44242e-14           9.81281e-18           1.92222e-28           0.313934              0               
47     9.19808e-87     9.70189e-144          4.10457e-113          1.98007e-97           4.02929e-86           2.80181               0               
48     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
49     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
50     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
51     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
52     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
53     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
54     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
55     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
56     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
57     0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
58     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
59     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
