Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0909)   P(D|M,rr[2]=0.3981)   P(D|M,rr[3]=0.9507)   P(D|M,rr[4]=2.5604)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0116359       0.0127727             1.47374e-05           1.46173e-10           4.31754e-23           0.0250615             0.099081        
2      0.00803565      0.00472258            3.95214e-07           3.31916e-14           1.64312e-32           0.0133552             0.079066        
3      1.65479e-43     3.65098e-55           2.8812e-45            7.22906e-43           8.47884e-48           1.04002               0               
4      3.86139e-42     2.25826e-52           9.31661e-43           1.60045e-41           1.16949e-49           1.00908               0               
5      9.37621e-23     2.20784e-25           3.80277e-22           3.07449e-23           1.01755e-31           0.481648              0               
6      0.00863035      0.0155271             0.000192113           7.85854e-08           2.19862e-17           0.0430868             0.057337        
7      4.27974e-15     6.57115e-15           1.21931e-14           6.84839e-18           1.64382e-29           0.318817              0               
8      0.00144942      0.00136248            6.83351e-07           8.4007e-13            8.53498e-30           0.0214004             0.012937        
9      0.0019525       0.00382665            7.91982e-05           7.57584e-08           1.4343e-16            0.0485668             0.012066        
10     0.00863035      0.0155271             0.000192113           7.85854e-08           2.19862e-17           0.0430868             0.057337        
11     5.78765e-08     2.53779e-07           6.88227e-11           3.46777e-18           6.737e-36             0.0997245             0               
12     1.15208e-07     4.98311e-07           6.99302e-09           1.47043e-13           6.69027e-27           0.104296              0               
13     3.01734e-05     0.000132053           2.87862e-07           1.25938e-12           2.58678e-27           0.100366              0               
14     1.82787e-17     2.62817e-17           5.38878e-17           1.40924e-21           2.64833e-37           0.326101              0               
15     2.42541e-10     1.0567e-09            7.0915e-12            2.38525e-18           1.50529e-35           0.101879              0               
16     1.20391e-21     3.13251e-22           4.96633e-21           7.89556e-25           3.6191e-39            0.416638              0               
17     1.55086e-22     3.9462e-23            6.40746e-22           3.06713e-27           8.57512e-47           0.416991              0               
18     1.39939e-08     6.12931e-08           8.44894e-11           3.11542e-17           5.71695e-35           0.100097              0               
19     1.30941e-24     7.53879e-29           3.35512e-24           2.38792e-24           1.31326e-31           0.688444              0               
20     2.88645e-16     2.45678e-16           1.01985e-15           4.78215e-19           3.95752e-31           0.371384              0               
21     6.52297e-17     1.76839e-16           1.09259e-16           1.81105e-21           3.51757e-37           0.228298              0               
22     5.21473e-21     6.48929e-23           2.26702e-20           1.36878e-22           1.16368e-33           0.439204              0               
23     2.41175e-50     2.23986e-67           5.16504e-54           1.05745e-49           2.94745e-53           1.04287               0               
24     1.64349e-44     3.45332e-55           6.76289e-46           7.14076e-44           5.41139e-50           1.03672               0               
25     8.30409e-29     3.86735e-34           1.60596e-28           2.03624e-28           6.30012e-36           0.775257              0               
26     1.34626e-15     1.02662e-16           5.08258e-15           7.19499e-16           1.11873e-21           0.504503              0               
27     3.45185e-42     4.95424e-56           5.11066e-45           1.51289e-41           5.89379e-45           1.04289               0               
28     4.87305e-49     8.15082e-66           1.60822e-52           2.13671e-48           4.58888e-52           1.04274               0               
29     1.36167e-62     8.28389e-85           3.63632e-68           5.46485e-62           5.07461e-63           1.19238               0               
30     1.74782e-34     1.40515e-39           7.44611e-34           2.19863e-35           2.74965e-46           0.45391               0               
31     4.77131e-24     4.06619e-25           2.04171e-23           1.03366e-25           2.39168e-36           0.43298               0               
32     9.2365e-39      3.39466e-45           3.56554e-38           4.85617e-39           1.74317e-49           0.50916               0               
33     2.67501e-10     1.17162e-09           1.64672e-12           1.04715e-19           2.8679e-40            0.100106              0               
34     0.00409194      0.0017431             4.1209e-08            3.11766e-16           6.34442e-38           0.00967763            0.041977        
35     0.00801329      0.00750825            4.13831e-06           9.31844e-12           1.56404e-26           0.0213358             0.071586        
36     7.84624e-13     3.3213e-12            1.20075e-13           1.76372e-19           2.30855e-35           0.111388              0               
37     3.22706e-09     1.41475e-08           6.43021e-12           1.68343e-19           5.02465e-38           0.0997862             0               
38     0.00223889      0.00119015            6.17348e-08           1.50755e-15           8.20791e-37           0.0120782             0.022355        
39     0.00409194      0.0017431             4.1209e-08            3.11766e-16           6.34442e-38           0.00967763            0.041977        
40     1.19303e-06     4.7512e-06            4.80107e-07           1.35162e-09           1.4165e-17            0.130788              0               
41     2.36412e-62     3.9426e-82            9.76199e-68           4.79047e-62           5.57862e-62           1.99201               0               
42     0.00653362      0.00196405            1.70982e-08           6.82962e-17           3.12313e-36           0.00682885            0.069147        
43     0.00409194      0.0017431             4.1209e-08            3.11766e-16           6.34442e-38           0.00967763            0.041977        
44     1.90219e-67     2.1982e-98            1.31301e-77           9.83294e-69           8.24472e-67           2.78665               0               
45     7.15093e-50     1.50171e-65           5.74617e-53           3.13572e-49           1.2329e-53            1.04236               0               
46     4.40155e-15     7.90552e-15           1.13942e-14           5.64343e-18           6.69125e-29           0.29875               0               
47     2.32727e-86     5.20194e-142          1.81046e-111          2.82255e-96           1.02075e-85           2.80745               0               
48     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
49     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
50     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
51     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
52     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
53     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
54     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
55     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
56     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
57     0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
58     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
59     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
60     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
61     0.012937        0.012937              0.012937              0.012937              0.012937              1                     0.012937        
62     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
63     0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
64     1.04703e-62     1.87947e-92           4.1445e-73            1.14167e-64           4.5809e-62            2.80307               0               
65     9.05473e-42     9.66637e-47           3.96663e-41           4.79223e-44           1.69556e-61           0.437264              0               
66     3.1885e-50      3.7041e-68            7.16566e-55           1.11986e-49           2.78616e-50           1.39405               0               
67     1.57526e-44     1.96956e-55           4.50861e-45           6.45828e-44           7.41479e-53           1.00287               0               
68     5.51411e-73     2.0264e-110           7.33292e-87           2.43181e-76           2.41826e-72           2.80728               0               
69     1.19854e-31     1.51443e-35           4.73891e-31           5.17769e-32           6.11024e-41           0.496199              0               
70     1.02053e-34     1.8222e-41            3.92159e-34           5.54481e-35           2.24319e-45           0.511587              0               
71     4.69236e-15     4.47074e-18           3.49324e-15           1.61116e-14           9.71544e-16           1.02269               0               
72     7.36911e-71     2.4221e-108           7.04241e-87           1.59195e-76           3.23211e-70           2.80745               0               
73     6.13612e-86     5.82117e-128          3.88715e-103          8.9194e-92            2.69132e-85           2.80745               0               
74     2.45059e-90     1.74693e-146          2.58782e-116          5.41685e-101          1.07484e-89           2.80745               0               
75     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
76     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
77     0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
78     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
79     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
80     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
81     0.000954808     0.000125781           0.000524593           0.00114609            0.00239135            1.94608               0               
82     2.3505e-69      9.77517e-113          5.12221e-90           2.4884e-78            1.03094e-68           2.80745               0               
83     6.74745e-47     1.3868e-73            6.40241e-57           2.28844e-49           2.95716e-46           2.80609               0               
84     3.56111e-06     9.052e-08             1.27397e-06           4.22619e-06           1.00284e-05           2.12079               0               
85     2.86114e-08     1.99536e-11           1.19222e-09           1.04975e-08           1.13781e-07           2.63685               0               
86     1.24167e-54     7.15103e-78           6.42363e-63           3.23932e-56           5.41361e-54           2.79696               0               
87     2.45724e-70     5.21029e-109          2.70477e-87           1.66872e-76           1.07775e-69           2.80745               0               
88     3.77122e-07     1.86245e-10           1.52635e-08           1.71276e-07           1.46734e-06           2.6025                0               
89     0.000437408     8.18301e-05           0.000311488           0.000584774           0.000940393           1.76901               0               
90     0.000947605     9.32944e-05           0.0004388             0.00109395            0.00253018            2.03178               0               
91     0.000365669     6.55983e-05           0.000249243           0.000479892           0.000809101           1.80012               0               
92     1.44643e-05     6.33924e-05           4.82607e-08           3.62213e-14           1.6326e-30            0.0998894             0               
93     4.04657e-33     7.23112e-38           1.04814e-32           7.26689e-33           6.26089e-41           0.6846                0               
94     4.69839e-29     2.76465e-33           1.63657e-28           4.24123e-29           1.05878e-37           0.561225              0               
95     2.98271e-46     9.02462e-57           7.35372e-47           1.23469e-45           4.58486e-54           1.00835               0               
96     3.88376e-73     1.09531e-108          1.35346e-87           1.16839e-77           1.70342e-72           2.80744               0               
97     4.26542e-30     2.8275e-35            1.78993e-29           8.08918e-31           3.68993e-42           0.46273               0               
98     2.58014e-85     2.92231e-138          7.87785e-109          2.21601e-94           1.13166e-84           2.80745               0               
99     5.31528e-75     6.38079e-123          4.45789e-96           6.79759e-83           2.3313e-74            2.80745               0               
100    4.91605e-28     2.05277e-33           3.03045e-28           1.85311e-27           3.15032e-32           0.957277              0               
