Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0888)   P(D|M,rr[2]=0.3940)   P(D|M,rr[3]=0.9478)   P(D|M,rr[4]=2.5694)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0117182       0.0140837             1.99935e-05           2.47501e-10           8.24537e-23           0.0268479             0.099081        
2      0.00801379      0.00540362            6.06255e-07           7.1538e-14            4.31862e-32           0.0149757             0.079066        
3      5.32766e-43     3.699e-55             5.71901e-45           2.32515e-42           3.24358e-47           1.03518               0               
4      5.81198e-41     4.99685e-51           2.01173e-41           2.34162e-40           4.70167e-49           0.988722              0               
5      1.59915e-22     2.83122e-25           6.34036e-22           6.53213e-23           2.97813e-31           0.487404              0               
6      0.00874767      0.0165301             0.000235185           1.15042e-07           4.61695e-17           0.0445991             0.057337        
7      4.98886e-15     6.32468e-15           1.54904e-14           1.16626e-17           3.9719e-29            0.334572              0               
8      0.00145627      0.00151779            9.70984e-07           1.6427e-12            3.33289e-29           0.023202              0.012937        
9      0.00198031      0.00404334            9.47566e-05           1.06748e-07           2.90591e-16           0.0500507             0.012066        
10     0.00874767      0.0165301             0.000235185           1.15042e-07           4.61695e-17           0.0445991             0.057337        
11     6.40327e-08     2.8004e-07            1.08922e-10           7.46676e-18           1.25597e-35           0.0972502             0               
12     1.26178e-07     5.42269e-07           9.76972e-09           2.69837e-13           1.60569e-26           0.10303               0               
13     3.35274e-05     0.000146276           4.09677e-07           2.38207e-12           6.69919e-27           0.0980529             0               
14     2.6901e-17      2.95692e-17           8.81219e-17           3.14668e-21           5.69862e-37           0.347129              0               
15     3.49661e-09     1.52648e-08           3.32295e-11           6.75111e-18           2.58123e-35           0.0978457             0               
16     6.58163e-21     4.79299e-21           2.40001e-20           2.07789e-24           3.44017e-39           0.375464              0               
17     4.01395e-21     2.83978e-21           1.47216e-20           3.61698e-26           2.27179e-46           0.377006              0               
18     1.007e-08       4.39727e-08           8.4497e-11            4.53219e-17           1.09243e-34           0.0977608             0               
19     1.5369e-22      1.82385e-25           5.76012e-22           9.6212e-23            1.09613e-30           0.517563              0               
20     2.06277e-14     4.15963e-14           4.86407e-14           1.10524e-17           3.03391e-30           0.277182              0               
21     9.07341e-17     2.10049e-16           1.86917e-16           4.49046e-21           1.04365e-36           0.254338              0               
22     7.56e-21        7.12299e-23           3.27583e-20           2.46137e-22           2.54529e-33           0.434782              0               
23     8.27425e-49     1.91258e-64           7.15251e-52           3.61919e-48           1.48774e-52           1.03659               0               
24     4.69177e-44     1.10031e-55           1.09413e-45           2.04175e-43           9.08377e-50           1.03341               0               
25     6.08793e-29     1.92902e-34           1.04513e-28           1.61839e-28           7.47176e-36           0.798991              0               
26     1.57136e-15     9.73057e-17           5.78348e-15           9.94066e-16           2.25457e-21           0.513842              0               
27     6.55646e-42     6.06334e-57           3.68194e-45           2.8658e-41            2.33626e-44           1.038                 0               
28     1.7405e-49      2.54975e-66           4.31242e-53           7.61061e-49           3.80913e-52           1.03749               0               
29     2.01031e-62     7.76473e-86           2.38529e-68           8.15711e-62           6.38151e-63           1.16533               0               
30     2.43326e-33     5.71831e-38           1.04766e-32           1.69102e-34           7.45642e-46           0.440613              0               
31     3.78006e-23     1.84341e-24           1.619e-22             1.63713e-24           8.93438e-35           0.433268              0               
32     1.81925e-39     8.26095e-47           5.62328e-39           2.33609e-39           2.2279e-49            0.608751              0               
33     2.42744e-09     1.06134e-08           6.87995e-12           4.24766e-19           1.22476e-39           0.0973367             0               
34     0.00406285      0.00203011            6.71936e-08           7.66132e-16           2.36361e-37           0.0110937             0.041977        
35     0.00805021      0.00836339            5.82577e-06           1.7209e-11            3.82158e-26           0.0231334             0.071586        
36     2.91133e-10     1.26939e-09           4.34563e-12           1.90699e-18           6.09336e-35           0.0982595             0               
37     3.50835e-09     1.53389e-08           1.04483e-11           3.82727e-19           9.39562e-38           0.0973477             0               
38     0.00222971      0.00136994            9.73235e-08           3.55168e-15           3.97202e-36           0.0136431             0.022355        
39     0.00406285      0.00203011            6.71936e-08           7.66132e-16           2.36361e-37           0.0110937             0.041977        
40     1.30891e-06     5.13188e-06           5.92735e-07           1.96913e-09           2.93342e-17           0.132001              0               
41     6.70936e-61     3.47328e-78           4.40812e-65           2.72671e-60           2.08649e-61           1.1627                0               
42     0.00646009      0.00232714            2.87235e-08           1.56321e-16           6.28595e-36           0.00799709            0.069147        
43     0.00406285      0.00203011            6.71936e-08           7.66132e-16           2.36361e-37           0.0110937             0.041977        
44     4.43355e-67     9.50164e-97           2.57562e-76           8.85771e-68           1.85114e-66           2.72934               0               
45     1.89753e-49     1.21594e-64           2.59791e-52           8.29906e-49           1.8588e-53            1.03649               0               
