Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0921)   P(D|M,rr[2]=0.4005)   P(D|M,rr[3]=0.9524)   P(D|M,rr[4]=2.5550)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0116602       0.012272              1.32849e-05           1.24371e-10           2.95604e-23           0.0243507             0.099081        
2      0.00809056      0.00446932            3.42244e-07           2.66992e-14           9.58325e-33           0.0127253             0.079066        
3      8.60131e-44     6.77085e-57           5.21937e-46           3.77325e-43           7.94907e-48           1.04514               0               
4      2.92937e-41     9.51572e-51           1.75144e-41           1.11172e-40           1.11476e-49           0.963456              0               
5      6.17368e-23     1.59083e-25           2.50904e-22           2.01462e-23           7.34283e-32           0.484713              0               
6      0.00861534      0.0151346             0.00017955            7.09841e-08           1.92141e-17           0.0425429             0.057337        
7      4.06165e-15     6.64191e-15           1.1195e-14            5.89196e-18           1.21195e-29           0.314002              0               
8      0.00145421      0.00130362            6.07721e-07           7.03454e-13           6.82493e-30           0.0206855             0.012937        
9      0.00194807      0.00374139            7.45945e-05           6.91813e-08           1.27589e-16           0.0480701             0.012066        
10     0.00861534      0.0151346             0.00017955            7.09841e-08           1.92141e-17           0.0425429             0.057337        
11     5.65444e-08     2.48339e-07           5.97562e-11           2.64687e-18           3.17109e-36           0.101245              0               
12     1.36598e-07     5.92504e-07           7.57017e-09           1.46197e-13           5.2498e-27            0.105437              0               
13     2.9305e-05      0.000128478           2.58566e-07           1.05888e-12           1.80859e-27           0.101844              0               
14     4.14582e-17     6.90259e-17           1.13097e-16           2.23613e-21           1.8838e-37            0.311521              0               
15     5.9015e-09      2.58946e-08           3.06608e-11           3.50203e-18           7.1188e-36            0.101564              0               
16     1.37602e-20     1.48318e-20           4.56141e-20           2.52831e-24           2.31884e-39           0.356806              0               
17     3.57288e-21     4.19365e-21           1.1502e-20            1.57256e-26           5.07926e-47           0.34939               0               
18     1.2983e-08      5.6964e-08            7.03767e-11           2.3697e-17            3.0711e-35            0.101581              0               
19     3.13348e-23     1.3575e-26            1.1136e-22            2.62799e-23           3.40037e-31           0.555562              0               
20     1.76143e-14     4.27801e-14           3.45936e-14           5.61388e-18           9.99911e-31           0.252666              0               
21     9.15237e-17     2.65128e-16           1.36932e-16           1.91101e-21           2.22719e-37           0.216531              0               
22     1.06308e-20     1.63906e-22           4.6314e-20            2.22879e-22           1.20173e-33           0.441597              0               
23     3.67096e-50     1.02687e-66           1.72461e-53           1.61234e-49           1.32177e-53           1.04602               0               
24     1.23314e-45     7.20067e-58           1.74199e-47           5.39974e-45           4.64947e-51           1.04399               0               
25     1.88668e-28     1.39981e-33           4.33221e-28           3.95595e-28           6.29082e-36           0.729159              0               
26     1.41181e-15     1.16738e-16           5.36522e-15           7.20115e-16           1.06817e-21           0.503885              0               
