Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0906)   P(D|M,rr[2]=0.3975)   P(D|M,rr[3]=0.9502)   P(D|M,rr[4]=2.5617)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0116656       0.0133575             1.75598e-05           2.13262e-10           9.81399e-23           0.0260745             0.099081        
2      0.00801942      0.00502286            5.04319e-07           5.66594e-14           5.53728e-32           0.0141873             0.079066        
3      2.22254e-43     3.08281e-55           2.97602e-45           9.70654e-43           1.96401e-47           1.03889               0               
4      5.28956e-42     1.70933e-52           9.07194e-43           2.22653e-41           3.14595e-49           1.01701               0               
5      9.0406e-23      1.82167e-25           3.60086e-22           3.57817e-23           1.9601e-31            0.489908              0               
6      0.00868039      0.0159778             0.000215386           1.01542e-07           4.14699e-17           0.0441439             0.057337        
7      4.45593e-15     6.22377e-15           1.32875e-14           9.27537e-18           3.78352e-29           0.328474              0               
8      0.00145146      0.00143135            8.33003e-07           1.314e-12             2.64454e-29           0.0223846             0.012937        
9      0.00196461      0.00392416            8.76221e-05           9.52107e-08           2.56306e-16           0.0496681             0.012066        
10     0.00868039      0.0159778             0.000215386           1.01542e-07           4.14699e-17           0.0441439             0.057337        
11     5.85111e-08     2.56239e-07           8.63643e-11           6.00524e-18           2.07978e-35           0.0993                0               
12     1.14164e-07     4.92157e-07           7.9706e-09            2.1e-13               1.63437e-26           0.104545              0               
13     3.09513e-05     0.000135249           3.42318e-07           1.89845e-12           6.87732e-27           0.100035              0               
14     2.43622e-17     3.08398e-17           7.58834e-17           2.63448e-21           9.57988e-37           0.338243              0               
15     2.96957e-10     1.29042e-09           1.04881e-11           4.69453e-18           4.92319e-35           0.101897              0               
16     1.49369e-21     3.20317e-22           6.2219e-21            1.35014e-24           1.24217e-38           0.419041              0               
17     1.99247e-22     3.93685e-23           8.33485e-22           5.99163e-27           4.07611e-46           0.420214              0               
18     1.37168e-08     5.99906e-08           9.9857e-11            4.95734e-17           1.81966e-34           0.0997454             0               
19     1.47822e-24     6.78701e-29           3.45923e-24           3.01648e-24           2.70249e-31           0.717341              0               
20     4.25015e-16     3.16263e-16           1.54471e-15           9.2837e-19            1.34904e-30           0.37857               0               
21     6.85481e-17     1.71717e-16           1.28575e-16           2.86399e-21           1.10058e-36           0.243138              0               
22     5.29725e-21     5.56419e-23           2.29722e-20           1.78302e-22           2.72239e-33           0.439218              0               
23     2.97372e-50     1.99601e-67           5.15734e-54           1.30207e-49           6.08141e-53           1.04151               0               
24     2.1406e-44      2.84929e-55           6.76958e-46           9.30982e-44           1.30808e-49           1.03634               0               
25     8.79664e-29     3.11659e-34           1.50046e-28           2.35317e-28           1.17774e-35           0.805014              0               
26     1.33288e-15     9.29114e-17           4.9565e-15            7.89661e-16           1.69133e-21           0.511888              0               
27     2.64297e-42     2.7109e-56            3.20525e-45           1.15676e-41           7.47958e-45           1.04168               0               
28     5.35013e-49     5.71599e-66           1.37741e-52           2.34278e-48           8.60931e-52           1.04132               0               
29     5.30557e-63     1.62574e-86           3.25803e-69           1.72174e-62           6.02523e-63           1.49821               0               
30     2.44328e-34     1.53029e-39           1.02847e-33           4.18816e-35           9.06209e-46           0.459059              0               
31     5.04711e-24     3.76984e-25           2.15989e-23           1.3442e-25            5.38717e-36           0.433321              0               
32     9.78422e-39     2.72113e-45           3.60901e-38           6.77255e-39           4.13522e-49           0.531019              0               
33     2.71008e-10     1.18515e-09           2.08146e-12           1.88447e-19           1.19979e-39           0.0997761             0               
34     0.00407596      0.00187118            5.46629e-08           5.83717e-16           2.78665e-37           0.0103954             0.041977        
35     0.00802587      0.00789493            5.04793e-06           1.441e-11             4.24974e-26           0.0223344             0.071586        
36     8.88737e-13     3.72354e-12           1.69834e-13           3.44654e-19           7.52187e-35           0.113852              0               
37     3.24679e-09     1.42153e-08           8.2255e-12            3.07306e-19           1.70752e-37           0.0993811             0               
38     0.00223325      0.0012706             8.02281e-08           2.71426e-15           3.49341e-36           0.0128852             0.022355        
39     0.00407596      0.00187118            5.46629e-08           5.83717e-16           2.78665e-37           0.0103954             0.041977        
40     1.30316e-06     5.14542e-06           5.61642e-07           1.79583e-09           2.6636e-17            0.132557              0               
41     6.2203e-64      7.25027e-86           1.20017e-70           2.48804e-64           2.47618e-63           2.64439               0               
