Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0920)   P(D|M,rr[2]=0.4004)   P(D|M,rr[3]=0.9522)   P(D|M,rr[4]=2.5554)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0117669       0.0134789             1.95725e-05           2.91158e-10           1.80598e-22           0.0265179             0.099081        
2      0.00809335      0.00508642            5.884e-07             9.01023e-14           1.38883e-31           0.0144648             0.079066        
3      4.17242e-44     5.27232e-57           2.18805e-46           1.8271e-43            9.79003e-48           1.04314               0               
4      1.8299e-41      2.13788e-51           6.02592e-42           7.42054e-41           3.11643e-49           0.998332              0               
5      1.3865e-22      2.81087e-25           5.46495e-22           6.11298e-23           4.97268e-31           0.499511              0               
6      0.00874635      0.0160721             0.000231872           1.2853e-07            8.62465e-17           0.0449292             0.057337        
7      4.49637e-15     6.0211e-15            1.36813e-14           1.18131e-17           7.95639e-29           0.335975              0               
8      0.00146443      0.001446              9.47336e-07           1.99439e-12           1.02439e-28           0.0227796             0.012937        
9      0.00197908      0.0039446             9.35709e-05           1.17871e-07           5.17876e-16           0.0505975             0.012066        
10     0.00874635      0.0160721             0.000231872           1.2853e-07            8.62465e-17           0.0449292             0.057337        
11     6.0785e-08      2.66406e-07           1.03363e-10           9.32663e-18           3.65757e-35           0.100993              0               
12     1.24118e-07     5.34718e-07           9.47376e-09           3.11932e-13           3.74061e-26           0.106746              0               
13     3.2419e-05      0.000141741           3.98758e-07           2.82929e-12           1.71485e-26           0.10181               0               
14     2.15599e-17     2.46742e-17           6.98511e-17           3.2169e-21            1.53716e-36           0.350637              0               
15     2.82807e-09     1.23721e-08           2.7457e-11            7.33234e-18           7.27682e-35           0.10161               0               
16     9.05661e-21     7.24927e-21           3.24558e-20           3.33622e-24           1.30469e-38           0.377186              0               
17     3.88509e-21     3.12415e-21           1.39098e-20           4.20259e-26           6.95307e-46           0.376851              0               
