Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0905)   P(D|M,rr[2]=0.3974)   P(D|M,rr[3]=0.9501)   P(D|M,rr[4]=2.5620)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0116147       0.0120719             1.14234e-05           8.15281e-11           1.12776e-23           0.0236089             0.099081        
2      0.00806794      0.00436835            2.76203e-07           1.43486e-14           2.1828e-33            0.0122513             0.079066        
3      7.50745e-44     4.50087e-56           1.05619e-45           3.28745e-43           2.04244e-48           1.04155               0               
4      3.7607e-42      6.63485e-52           1.42817e-42           1.50926e-41           6.06212e-50           0.991007              0               
5      1.06071e-22     2.96005e-25           4.39379e-22           2.62951e-23           3.89787e-32           0.470455              0               
6      0.00857494      0.0149736             0.000162008           5.18711e-08           7.42074e-18           0.0413788             0.057337        
7      3.83671e-15     6.70281e-15           1.0148e-14            3.9479e-18            3.74503e-30           0.30252               0               
8      0.00144881      0.00127971            5.07777e-07           4.02942e-13           1.17407e-30           0.0200154             0.012937        
9      0.00193862      0.0037062             6.80527e-05           5.20102e-08           5.10788e-17           0.0467393             0.012066        
10     0.00857494      0.0149736             0.000162008           5.18711e-08           7.42074e-18           0.0413788             0.057337        
11     5.43936e-08     2.38905e-07           4.72077e-11           1.42217e-18           1.0597e-36            0.0994399             0               
12     1.16712e-07     5.06969e-07           5.74954e-09           8.34461e-14           1.52686e-27           0.103153              0               
13     2.92956e-05     0.000128472           2.23557e-07           6.60455e-13           5.10738e-28           0.0999588             0               
14     5.00645e-18     5.75668e-18           1.62363e-17           4.29067e-22           3.45764e-38           0.348205              0               
15     7.50907e-10     3.29052e-09           8.22544e-12           1.30024e-18           2.58644e-36           0.100214              0               
16     1.27295e-21     1.32592e-21           4.26592e-21           2.40206e-25           2.7678e-40            0.356523              0               
17     4.63907e-22     4.81152e-22           1.55679e-21           2.31103e-27           8.55084e-48           0.356838              0               
18     1.45102e-08     6.36772e-08           6.62962e-11           1.50348e-17           8.32059e-36           0.0997239             0               
19     4.09733e-24     1.29796e-27           1.38074e-23           4.19093e-24           6.91346e-32           0.577735              0               
20     2.27433e-15     5.34388e-15           4.64649e-15           7.77546e-19           1.46355e-31           0.25619               0               
21     7.06752e-17     2.11262e-16           9.92136e-17           1.0027e-21            5.80885e-38           0.207077              0               
22     5.84555e-21     9.6171e-23            2.54897e-20           9.3724e-23            2.57152e-34           0.437364              0               
23     1.00485e-48     1.02713e-64           8.37301e-52           4.41339e-48           9.21781e-53           1.04341               0               
24     8.24768e-42     5.97644e-51           1.93782e-42           3.42943e-41           4.93987e-49           1.01102               0               
25     4.05254e-28     3.65396e-33           1.06498e-27           7.15307e-28           4.3602e-36            0.680329              0               
26     1.11909e-15     9.10416e-17           4.28906e-15           5.36089e-16           5.59536e-22           0.496369              0               
27     2.05963e-42     7.63242e-57           2.41306e-45           9.04337e-42           2.20226e-45           1.04376               0               
28     2.2324e-49      2.52213e-66           7.34529e-53           9.80432e-49           1.89804e-52           1.04378               0               
29     1.73822e-62     1.69629e-85           3.05693e-68           7.20813e-62           4.27875e-63           1.14268               0               
30     4.55211e-34     4.71216e-39           1.96547e-33           3.42714e-35           9.01616e-47           0.446814              0               
31     2.68022e-23     2.28384e-24           1.14941e-22           5.17628e-25           4.55053e-36           0.432542              0               
32     4.55894e-39     6.24252e-46           1.73722e-38           2.65526e-39           7.61834e-50           0.516898              0               
33     2.69603e-10     1.18317e-09           1.19348e-12           4.22837e-20           2.60225e-41           0.099713              0               
34     0.00411767      0.00159146            2.70189e-08           1.14082e-16           5.12246e-39           0.00874345            0.041977        
35     0.00800768      0.00704055            3.08229e-06           4.665e-12             2.8923e-27            0.019927              0.071586        
36     5.02288e-11     2.19346e-10           1.31015e-12           4.44553e-19           7.33815e-36           0.101375              0               
37     2.908e-09       1.27708e-08           4.10084e-12           6.14339e-20           6.4083e-39            0.0994815             0               
38     0.00224903      0.00109417            4.1618e-08            5.77724e-16           6.95524e-38           0.011007              0.022355        
39     0.00411767      0.00159146            2.70189e-08           1.14082e-16           5.12246e-39           0.00874345            0.041977        
40     1.08386e-06     4.36791e-06           3.9263e-07            8.86275e-10           4.91185e-18           0.127341              0               
41     1.59475e-64     2.46075e-84           1.04003e-69           4.53517e-64           2.47057e-64           1.66776               0               
42     0.00659031      0.00177566            1.09305e-08           2.47962e-17           3.74638e-37           0.00609498            0.069147        
43     0.00411767      0.00159146            2.70189e-08           1.14082e-16           5.12246e-39           0.00874345            0.041977        
44     1.75934e-67     9.13446e-97           3.17031e-76           8.79524e-68           6.84929e-67           2.61229               0               
45     2.26377e-51     2.86371e-68           8.43381e-55           9.94341e-51           5.37874e-55           1.04353               0               
46     5.19474e-15     1.05288e-14           1.22875e-14           4.26089e-18           2.16354e-29           0.281024              0               
47     6.49448e-86     9.21256e-141          1.45081e-110          1.34409e-95           2.85303e-85           2.81374               0               
48     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
49     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
50     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
51     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
52     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
53     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
54     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
55     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
56     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
57     0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
58     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
59     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
60     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
61     0.012937        0.012937              0.012937              0.012937              0.012937              1                     0.012937        
62     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
63     0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
64     4.31934e-63     3.28711e-93           1.08352e-73           4.14684e-65           1.89334e-62           2.80987               0               
65     6.27886e-42     9.56845e-47           2.75661e-41           1.6879e-44            7.11189e-63           0.436781              0               
66     2.99177e-50     2.91126e-68           1.02286e-54           1.20198e-49           1.12293e-50           1.19473               0               
67     1.70224e-44     2.55113e-55           6.66501e-45           6.81144e-44           2.30481e-53           0.989378              0               
68     1.31766e-74     1.70892e-112          6.66221e-89           3.57926e-78           5.78814e-74           2.81363               0               
69     1.52535e-31     2.45858e-35           6.24836e-31           4.52291e-32           1.77073e-41           0.477374              0               
70     3.11927e-34     8.06816e-41           1.28229e-33           8.80088e-35           5.80641e-46           0.475401              0               
71     1.0844e-14      1.2211e-17            9.28222e-15           3.71181e-14           1.22524e-15           0.970487              0               
72     1.62596e-68     1.20576e-102          1.94256e-82           6.08183e-73           7.14282e-68           2.81373               0               
73     2.51901e-86     2.08146e-127          8.98623e-103          1.12182e-91           1.1066e-85            2.81374               0               
74     9.91081e-91     6.47416e-146          1.38575e-116          1.96484e-101          4.35383e-90           2.81374               0               
75     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
76     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
77     0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
78     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
79     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
80     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
81     0.000974663     0.000129171           0.000539174           0.00117614            0.00243722            1.94622               0               
82     9.35985e-69     1.20259e-111          7.05694e-89           2.56297e-77           4.11179e-68           2.81374               0               
83     1.96451e-46     3.86063e-72           7.43714e-56           1.67071e-48           8.61339e-46           2.81031               0               
84     4.166e-06       1.76276e-07           2.15931e-06           5.68607e-06           1.02796e-05           1.9571                0               
85     3.58917e-08     3.23695e-11           1.97857e-09           1.63828e-08           1.39279e-07           2.59942               0               
86     1.85699e-55     5.08627e-80           1.57798e-64           2.10037e-57           8.13679e-55           2.80918               0               
87     8.41928e-70     1.07001e-106          1.30942e-85           2.84965e-75           3.6986e-69            2.81374               0               
88     3.76908e-07     1.87487e-10           1.54139e-08           1.7236e-07            1.4678e-06            2.60702               0               
89     0.000441546     8.31737e-05           0.000316442           0.000592171           0.000947931           1.76908               0               
90     0.000961667     9.49371e-05           0.000447939           0.00111681            0.00256493            2.03269               0               
91     0.000369218     6.66708e-05           0.000253254           0.000486493           0.00081556            1.80001               0               
92     1.46409e-05     6.42803e-05           3.74902e-08           1.77546e-14           2.52122e-31           0.0995698             0               
93     4.84092e-33     6.6456e-38            1.40491e-32           7.21707e-33           2.03297e-41           0.642432              0               
94     8.35348e-29     6.09843e-33           3.07385e-28           5.9578e-29            6.77715e-38           0.534965              0               
95     6.16332e-46     3.74111e-57           1.23913e-46           2.58364e-45           2.97499e-54           1.0157                0               
96     3.09706e-75     1.38983e-111          3.4333e-90            4.87498e-80           1.36054e-74           2.81374               0               
97     8.49228e-30     6.97948e-36           3.59881e-29           1.31855e-30           1.19505e-42           0.457867              0               
98     2.06341e-85     1.23318e-137          9.36657e-109          1.47865e-94           9.06457e-85           2.81374               0               
99     1.80222e-74     4.5957e-121           2.74619e-94           1.85115e-81           7.91716e-74           2.81374               0               
100    4.07152e-29     2.09352e-35           1.29752e-29           1.65883e-28           4.52268e-33           0.999492              0               
101    2.44142e-17     2.61671e-17           8.10634e-17           2.12532e-20           2.65621e-33           0.354301              0               
102    1.17789e-09     5.17374e-09           7.37493e-13           1.30012e-20           2.93765e-39           0.0994214             0               
103    5.49735e-06     2.41492e-05           6.83589e-10           3.90478e-18           1.55452e-37           0.0993829             0               
104    2.42581e-27     9.48392e-31           1.06436e-26           1.2048e-29            1.55431e-42           0.437067              0               
105    2.34595e-09     1.01576e-08           1.48189e-10           4.03208e-15           1.24394e-27           0.10422               0               
106    0.00717728      0.013937              0.000284275           2.66575e-07           5.35633e-16           0.0478692             0.04404         
107    0.00796922      0.00393476            1.75043e-07           4.88171e-15           1.30161e-34           0.0111711             0.079066        
108    0.00481683      0.00453261            2.55639e-06           5.30979e-12           3.36087e-27           0.0213388             0.042302        
109    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
110    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
111    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
112    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
113    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
114    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
115    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
116    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
117    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
118    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
119    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
120    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
121    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
122    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
123    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
124    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
125    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
126    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
127    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
128    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
129    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
130    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
131    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
132    0.00840677      0.0142658             0.000131046           3.1311e-08            1.93611e-18           0.0399356             0.057337        
133    8.02507e-07     3.52468e-06           7.45436e-10           5.73051e-17           6.18846e-36           0.0994446             0               
134    8.64694e-29     2.74013e-31           3.79556e-28           3.11e-32              2.36325e-49           0.436218              0               
135    2.31941e-30     1.45005e-34           9.93578e-30           2.53277e-31           1.62333e-41           0.451497              0               
136    1.0984e-32      6.62209e-39           3.12697e-32           1.6983e-32            1.6252e-42            0.650077              0               
137    0.00800768      0.00704055            3.08229e-06           4.665e-12             2.8923e-27            0.019927              0.071586        
138    9.82066e-07     4.31422e-06           1.19331e-11           3.29593e-22           7.2911e-51            0.0993743             0               
139    1.96693e-51     3.43664e-63           1.92567e-52           8.44819e-51           1.98217e-59           1.02996               0               
