Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0898)   P(D|M,rr[2]=0.3960)   P(D|M,rr[3]=0.9492)   P(D|M,rr[4]=2.5651)   Posterior mean        P(D|M,rr[0]=0)  
1      0.0118074       0.0147597             2.57003e-05           4.64304e-10           3.6697e-22            0.0282739             0.099081        
2      0.00804205      0.0057641             8.6048e-07            1.75368e-13           3.98278e-31           0.0160986             0.079066        
3      5.29649e-43     1.9205e-55            4.0794e-45            2.31135e-42           6.69035e-47           1.03636               0               
4      2.2562e-41      7.8003e-52            4.08432e-42           9.45513e-41           1.14245e-48           1.01234               0               
5      1.26713e-22     1.82094e-25           4.81417e-22           7.23563e-23           9.52315e-31           0.511657              0               
6      0.0088353       0.0170332             0.000277293           1.77572e-07           1.57453e-16           0.0463844             0.057337        
7      5.41237e-15     6.02273e-15           1.76193e-14           1.95209e-17           1.89625e-28           0.348112              0               
8      0.00146599      0.00159831            1.29184e-06           3.51171e-12           3.0161e-28            0.0245592             0.012937        
9      0.00200074      0.0041514             0.000109624           1.574e-07             9.04361e-16           0.052017              0.012066        
10     0.0088353       0.0170332             0.000277293           1.77572e-07           1.57453e-16           0.0463844             0.057337        
11     6.71478e-08     2.93396e-07           1.57322e-10           1.9237e-17            9.23978e-35           0.0983076             0               
12     1.50016e-07     6.4174e-07            1.40921e-08           5.7788e-13            9.27428e-26           0.10532               0               
13     3.47873e-05     0.00015155            5.31478e-07           4.79713e-12           4.17039e-26           0.0992979             0               
14     1.51351e-17     1.1056e-17            5.51065e-17           4.31114e-21           3.66123e-36           0.376918              0               
15     1.48747e-09     6.47574e-09           2.70998e-11           1.22172e-17           1.76094e-34           0.099523              0               
16     6.96815e-21     4.20725e-21           2.62521e-20           3.66227e-24           1.94601e-38           0.386651              0               
17     3.00466e-21     1.61155e-21           1.1524e-20            5.60896e-26           1.87134e-45           0.391743              0               
18     1.39696e-08     6.09192e-08           1.52452e-10           1.38179e-16           1.18176e-33           0.0989637             0               
19     2.49756e-23     5.48444e-27           7.53221e-23           3.38596e-23           1.73052e-30           0.620264              0               
20     1.53091e-14     2.7514e-14            3.93998e-14           1.36011e-17           1.05481e-29           0.295339              0               
21     8.81824e-17     1.80759e-16           2.04744e-16           8.23908e-21           7.10758e-36           0.275891              0               
22     5.40645e-21     4.09644e-23           2.33141e-20           2.80578e-22           9.79112e-33           0.439397              0               
23     1.76505e-48     1.31352e-64           1.02735e-51           7.71466e-48           6.93498e-52           1.03745               0               
24     3.79543e-44     5.89749e-56           6.36018e-46           1.65291e-43           2.03881e-49           1.03506               0               
25     1.36846e-29     4.15655e-36           1.04151e-29           4.94107e-29           1.60063e-35           0.932121              0               
26     1.70306e-15     9.46183e-17           6.07216e-15           1.27856e-15           5.61571e-21           0.532369              0               
27     7.04343e-42     2.60482e-56           4.83527e-45           3.07369e-41           5.03811e-44           1.04017               0               
28     4.37627e-49     4.60127e-66           8.33509e-53           1.91135e-48           1.7614e-51            1.03897               0               
29     1.12839e-62     2.29964e-86           7.62462e-69           3.93575e-62           9.97285e-63           1.39441               0               
30     1.75833e-34     1.0474e-39            7.41458e-34           2.72379e-35           2.94266e-46           0.454222              0               
31     2.96839e-23     1.43285e-24           1.26901e-22           1.43715e-24           1.19562e-34           0.4358                0               
32     2.29421e-39     9.47905e-47           6.64804e-39           3.38167e-39           4.51333e-49           0.63664               0               
33     2.96761e-10     1.29422e-09           3.14194e-12           4.42763e-19           4.12564e-39           0.0989388             0               
34     0.00404749      0.00208955            8.24711e-08           1.36123e-15           1.05431e-36           0.0115899             0.041977        
35     0.00804129      0.00853563            6.72163e-06           2.55294e-11           1.05147e-25           0.0239086             0.071586        
36     1.21665e-09     5.30387e-09           1.50163e-11           6.12169e-18           2.14524e-34           0.0990731             0               
37     2.83377e-09     1.23786e-08           9.91148e-12           5.11768e-19           2.3688e-37            0.098396              0               
38     0.00222281      0.00140696            1.17832e-07           6.14507e-15           1.90649e-35           0.0142127             0.022355        
39     0.00404749      0.00208955            8.24711e-08           1.36123e-15           1.05431e-36           0.0115899             0.041977        
40     1.33827e-06     5.21094e-06           6.37214e-07           2.42607e-09           5.59297e-17           0.134968              0               
41     8.03431e-64     7.00646e-85           4.09573e-70           5.26175e-64           2.98622e-63           2.53888               0               
42     0.0064295       0.00240266            3.56622e-08           2.72433e-16           1.90756e-35           0.00838845            0.069147        
43     0.00404749      0.00208955            8.24711e-08           1.36123e-15           1.05431e-36           0.0115899             0.041977        
44     1.59155e-67     2.88762e-99           4.69136e-78           5.98106e-69           6.89807e-67           2.78827               0               
45     1.11689e-49     1.009e-64             1.75349e-52           4.8809e-49            1.10933e-53           1.03719               0               
46     5.02664e-15     7.16104e-15           1.48024e-14           1.17864e-17           2.72582e-28           0.324065              0               
47     1.32313e-86     3.455e-144            2.42146e-113          1.73585e-97           5.78438e-86           2.80345               0               
48     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
49     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
50     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
51     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
52     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
53     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
54     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
55     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
56     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
57     0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
58     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
59     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
60     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
61     0.012937        0.012937              0.012937              0.012937              0.012937              1                     0.012937        
62     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
63     0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
64     8.41507e-63     7.78159e-92           5.10716e-73           8.41032e-65           3.67045e-62           2.79941               0               
65     9.66706e-42     5.37403e-47           4.21371e-41           1.24865e-43           1.20028e-60           0.434586              0               
66     5.81989e-50     1.98632e-68           6.27005e-55           1.66625e-49           8.78053e-50           1.64685               0               
67     5.44133e-44     4.92495e-55           9.63114e-45           2.2825e-43            3.8638e-52            1.01289               0               
68     3.00437e-74     3.11086e-114          1.04117e-89           1.69251e-78           1.31342e-73           2.80343               0               
69     1.19606e-31     9.21436e-36           4.4111e-31            8.17698e-32           2.16586e-40           0.527337              0               
70     2.84645e-36     4.91161e-45           4.46282e-36           7.98113e-36           3.26482e-45           0.820551              0               
71     9.19169e-15     4.3858e-18            4.80431e-15           3.27763e-14           2.59881e-15           1.0792                0               
72     5.12692e-71     7.49719e-109          1.18523e-87           3.47327e-77           2.24136e-70           2.80345               0               
73     1.29423e-85     1.16586e-128          1.6178e-103           1.18842e-91           5.65807e-85           2.80345               0               
74     1.89084e-89     4.3058e-145           2.22966e-115          3.67773e-100          8.2663e-89            2.80345               0               
75     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
76     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
77     0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
78     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
79     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
80     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
